onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	experiment	session	subject
684.469	2.467	743110	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LAKE	Landscapes	1	4	catFR1	2	R1221P
686.936	2.55	745636	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HILLS	Landscapes	2	4	catFR1	2	R1221P
689.486	2.551	748247	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TUBA	Instruments	3	4	catFR1	2	R1221P
692.037	2.601	750859	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BASS	Instruments	4	4	catFR1	2	R1221P
694.638	2.467	753522	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CABINET	Furniture	5	4	catFR1	2	R1221P
697.105	2.534	756049	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHELF	Furniture	6	4	catFR1	2	R1221P
699.639	2.483	758643	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CELLO	Instruments	7	4	catFR1	2	R1221P
702.122	2.401	761186	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GUITAR	Instruments	8	4	catFR1	2	R1221P
704.523	2.417	763644	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WOODS	Landscapes	9	4	catFR1	2	R1221P
706.94	2.484	766119	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VALLEY	Landscapes	10	4	catFR1	2	R1221P
709.424	2.401	768663	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DRESSER	Furniture	11	4	catFR1	2	R1221P
711.825	1.616	771121	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RECLINER	Furniture	12	4	catFR1	2	R1221P
713.441	23.037	772776	DISTRACT_START	n/a	n/a	n/a	n/a	-999	4	catFR1	2	R1221P
736.478	1.102	796365	DISTRACT_END	n/a	n/a	n/a	n/a	-999	4	catFR1	2	R1221P
737.58	0.881	797494	REC_START	n/a	n/a	n/a	n/a	-999	4	catFR1	2	R1221P
738.461	0.976	798396	REC_WORD	0.976	n/a	LAKE	Landscapes	1	4	catFR1	2	R1221P
739.437	1.057	799395	REC_WORD	1.057	n/a	HILLS	Landscapes	2	4	catFR1	2	R1221P
740.494	0.998	800477	REC_WORD	0.998	n/a	TUBA	Instruments	3	4	catFR1	2	R1221P
741.492	0.762	801499	REC_WORD	0.762	n/a	BASS	Instruments	4	4	catFR1	2	R1221P
742.254	25.338	802280	REC_WORD	25.338	n/a	CABINET	Furniture	5	4	catFR1	2	R1221P
767.592	2.393	828225	REC_END	n/a	n/a	n/a	n/a	-999	4	catFR1	2	R1221P
769.985	0.0	830675	TRIAL	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
769.985	10.428	830675	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
780.413	0.007	841353	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
780.42	3.534	841360	ORIENT	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
783.954	2.617	844979	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ISLAND	Landscapes	1	5	catFR1	2	R1221P
786.571	2.517	847659	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RIVER	Landscapes	2	5	catFR1	2	R1221P
789.088	2.517	850236	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOPED	Vehicles	3	5	catFR1	2	R1221P
791.605	2.385	852813	WORD	n/a	wordpools/wordpool_categorized_EN.txt	JEEP	Vehicles	4	5	catFR1	2	R1221P
793.99	2.55	855256	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FLOOR	Building	5	5	catFR1	2	R1221P
796.54	2.6	857867	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WINDOW	Building	6	5	catFR1	2	R1221P
799.14	2.601	860529	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOREST	Landscapes	7	5	catFR1	2	R1221P
801.741	2.4	863192	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STREAM	Landscapes	8	5	catFR1	2	R1221P
804.141	2.518	865650	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOOR	Building	9	5	catFR1	2	R1221P
806.659	2.483	868228	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ATTIC	Building	10	5	catFR1	2	R1221P
809.142	2.417	870771	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BUS	Vehicles	11	5	catFR1	2	R1221P
811.559	1.617	873246	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BOAT	Vehicles	12	5	catFR1	2	R1221P
813.176	22.655	874901	DISTRACT_START	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
835.831	1.217	898099	DISTRACT_END	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
837.048	0.903	899345	REC_START	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
837.951	0.855	900270	REC_WORD	0.855	n/a	ISLAND	Landscapes	1	5	catFR1	2	R1221P
838.806	0.951	901146	REC_WORD	0.951	n/a	RIVER	Landscapes	2	5	catFR1	2	R1221P
839.757	0.84	902119	REC_WORD	0.84	n/a	MOPED	Vehicles	3	5	catFR1	2	R1221P
840.597	1.095	902980	REC_WORD	1.095	n/a	JEEP	Vehicles	4	5	catFR1	2	R1221P
841.692	25.367	904101	REC_WORD	25.367	n/a	BUS	Vehicles	11	5	catFR1	2	R1221P
867.059	2.763	930076	REC_END	n/a	n/a	n/a	n/a	-999	5	catFR1	2	R1221P
869.822	0.0	932905	TRIAL	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
869.821	10.428	932904	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
880.249	0.007	943582	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
880.256	3.65	943589	ORIENT	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
883.906	2.617	947327	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DRIZZLE	Weather	1	6	catFR1	2	R1221P
886.523	2.568	950006	WORD	n/a	wordpools/wordpool_categorized_EN.txt	THUNDERSTORM	Weather	2	6	catFR1	2	R1221P
889.091	2.45	952636	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CARNATION	Flowers	3	6	catFR1	2	R1221P
891.541	2.617	955145	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TULIP	Flowers	4	6	catFR1	2	R1221P
894.158	2.451	957824	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ORGAN	Instruments	5	6	catFR1	2	R1221P
896.609	2.383	960334	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIANO	Instruments	6	6	catFR1	2	R1221P
898.992	2.601	962774	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MARIGOLD	Flowers	7	6	catFR1	2	R1221P
901.593	2.5	965437	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VIOLET	Flowers	8	6	catFR1	2	R1221P
904.093	2.484	967997	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HUMIDITY	Weather	9	6	catFR1	2	R1221P
906.577	2.384	970541	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TORNADO	Weather	10	6	catFR1	2	R1221P
908.961	2.6	972982	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TROMBONE	Instruments	11	6	catFR1	2	R1221P
911.561	1.617	975644	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VIOLIN	Instruments	12	6	catFR1	2	R1221P
913.178	20.788	977300	DISTRACT_START	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
933.966	1.167	998586	DISTRACT_END	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
935.133	0.79	999781	REC_START	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
935.923	0.842	1000590	REC_WORD	0.842	n/a	DRIZZLE	Weather	1	6	catFR1	2	R1221P
936.765	1.22	1001452	REC_WORD	1.22	n/a	THUNDERSTORM	Weather	2	6	catFR1	2	R1221P
937.985	2.156	1002702	REC_WORD	2.156	n/a	TULIP	Flowers	4	6	catFR1	2	R1221P
940.141	25.003	1004909	REC_WORD	25.003	n/a	RAIN	n/a	-999	6	catFR1	2	R1221P
965.144	2.512	1030512	REC_END	n/a	n/a	n/a	n/a	-999	6	catFR1	2	R1221P
967.656	0.0	1033084	TRIAL	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
967.655	10.428	1033083	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
978.083	0.008	1043761	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
978.091	3.617	1043769	ORIENT	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
981.708	2.5	1047473	WORD	n/a	wordpools/wordpool_categorized_EN.txt	JACKET	Clothing	1	7	catFR1	2	R1221P
984.208	2.484	1050032	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PANTS	Clothing	2	7	catFR1	2	R1221P
986.692	2.451	1052576	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPATULA	KitchenTools	3	7	catFR1	2	R1221P
989.143	2.433	1055086	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FORK	KitchenTools	4	7	catFR1	2	R1221P
991.576	2.484	1057577	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOLDER	OfficeSupplies	5	7	catFR1	2	R1221P
994.06	2.617	1060121	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PAPER	OfficeSupplies	6	7	catFR1	2	R1221P
996.677	2.551	1062800	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEELER	KitchenTools	7	7	catFR1	2	R1221P
999.228	2.484	1065412	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TONGS	KitchenTools	8	7	catFR1	2	R1221P
1001.712	2.55	1067956	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SOCKS	Clothing	9	7	catFR1	2	R1221P
1004.262	2.617	1070567	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHIRT	Clothing	10	7	catFR1	2	R1221P
1006.879	2.384	1073247	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STAPLER	OfficeSupplies	11	7	catFR1	2	R1221P
1009.263	1.617	1075688	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ERASER	OfficeSupplies	12	7	catFR1	2	R1221P
1010.88	23.071	1077344	DISTRACT_START	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
1033.951	1.134	1100968	DISTRACT_END	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
1035.085	0.859	1102129	REC_START	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
1035.944	0.718	1103008	REC_WORD	0.718	n/a	JACKET	Clothing	1	7	catFR1	2	R1221P
1036.662	0.762	1103744	REC_WORD	0.762	n/a	PANTS	Clothing	2	7	catFR1	2	R1221P
1037.424	1.142	1104524	REC_WORD	1.142	n/a	FOLDER	OfficeSupplies	5	7	catFR1	2	R1221P
1038.566	0.786	1105693	REC_WORD	0.786	n/a	TONGS	KitchenTools	8	7	catFR1	2	R1221P
1039.352	0.968	1106498	REC_WORD	0.968	n/a	SOCKS	Clothing	9	7	catFR1	2	R1221P
1040.32	24.777	1107489	REC_WORD	24.777	n/a	SHIRT	Clothing	10	7	catFR1	2	R1221P
1065.097	2.827	1132860	REC_END	n/a	n/a	n/a	n/a	-999	7	catFR1	2	R1221P
1067.924	0.0	1135755	TRIAL	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1067.924	10.428	1135755	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1078.352	0.007	1146433	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1078.359	3.701	1146440	ORIENT	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1082.06	2.484	1150230	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PUDDING	Desserts	1	8	catFR1	2	R1221P
1084.544	2.517	1152773	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COOKIE	Desserts	2	8	catFR1	2	R1221P
1087.061	2.534	1155351	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ROOSTER	FarmAnimals	3	8	catFR1	2	R1221P
1089.595	2.617	1157945	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TURKEY	FarmAnimals	4	8	catFR1	2	R1221P
1092.212	2.417	1160625	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHERRY	Fruit	5	8	catFR1	2	R1221P
1094.629	2.517	1163100	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LIME	Fruit	6	8	catFR1	2	R1221P
1097.146	2.501	1165677	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOUSSE	Desserts	7	8	catFR1	2	R1221P
1099.647	2.433	1168238	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIE	Desserts	8	8	catFR1	2	R1221P
1102.08	2.384	1170729	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ORANGE	Fruit	9	8	catFR1	2	R1221P
1104.464	2.501	1173171	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STRAWBERRY	Fruit	10	8	catFR1	2	R1221P
1106.965	2.383	1175732	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COW	FarmAnimals	11	8	catFR1	2	R1221P
1109.348	1.617	1178172	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HORSE	FarmAnimals	12	8	catFR1	2	R1221P
1110.965	20.254	1179827	DISTRACT_START	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1131.219	1.068	1200567	DISTRACT_END	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1132.287	0.839	1201660	REC_START	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1133.126	0.852	1202520	REC_WORD	0.852	n/a	PUDDING	Desserts	1	8	catFR1	2	R1221P
1133.978	3.528	1203392	REC_WORD	3.528	n/a	TURKEY	FarmAnimals	4	8	catFR1	2	R1221P
1137.506	1.051	1207005	REC_WORD	1.051	n/a	CHICKEN	n/a	-999	8	catFR1	2	R1221P
1138.557	0.858	1208081	REC_WORD	0.858	n/a	LIME	Fruit	6	8	catFR1	2	R1221P
1139.415	0.904	1208959	REC_WORD	0.904	n/a	PIE	Desserts	8	8	catFR1	2	R1221P
1140.319	21.98	1209885	REC_WORD	21.98	n/a	ORANGE	Fruit	9	8	catFR1	2	R1221P
1162.299	1.876	1232392	REC_END	n/a	n/a	n/a	n/a	-999	8	catFR1	2	R1221P
1164.175	0.0	1234313	TRIAL	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1164.175	10.428	1234313	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1174.603	0.008	1244991	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1174.611	3.584	1244999	ORIENT	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1178.195	2.533	1248669	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WIND	Weather	1	9	catFR1	2	R1221P
1180.728	2.384	1251262	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOG	Weather	2	9	catFR1	2	R1221P
1183.112	2.384	1253704	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TIGER	Zoo	3	9	catFR1	2	R1221P
1185.496	2.5	1256145	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ORANGUTAN	Zoo	4	9	catFR1	2	R1221P
1187.996	2.451	1258705	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OVEN	Appliances	5	9	catFR1	2	R1221P
1190.447	2.534	1261214	WORD	n/a	wordpools/wordpool_categorized_EN.txt	REFRIGERATOR	Appliances	6	9	catFR1	2	R1221P
1192.981	2.533	1263809	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HURRICANE	Weather	7	9	catFR1	2	R1221P
1195.514	2.384	1266403	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RAIN	Weather	8	9	catFR1	2	R1221P
